tconst,averageRating,runtimeMinutes,genres,directors,actor
tt5827916,7.4,174,"Biography,Drama,Romance",nm0000517,nm0225944
tt5834262,6.1,94,"Action,Crime,Drama",nm1510800,nm0000149
tt5834426,5.1,130,"Action,Adventure,Sci-Fi",nm0000386,nm0000932
tt5848272,7.0,112,"Adventure,Animation,Comedy","nm1601882,nm0601781",nm0000604
tt5859238,7.3,88,"Comedy,Drama",nm0002253,nm0001765
tt5862312,6.2,105,Horror,nm0687042,nm8292247
tt5865326,6.3,96,"Comedy,Crime,Drama",nm0001752,nm0000198
tt5867314,6.2,137,"Drama,Horror,Mystery",nm0697936,nm0197647
tt5882970,3.9,136,"Drama,War",nm1203138,nm0006795
tt5884052,6.5,104,"Action,Adventure,Comedy",nm1224299,nm0005351
tt5884784,5.3,90,"Horror,Thriller",nm1357855,nm1005514
tt5884796,6.5,107,"Action,Adventure,Thriller",nm0724938,nm0124930
tt5886046,6.4,99,"Action,Adventure,Horror",nm0733263,nm5347988
tt5886440,6.7,110,"Adventure,Drama,Horror",nm1037221,nm1126657
tt5895028,8.2,100,"Crime,Documentary,History",nm1148550,nm7738489
tt5913798,4.1,95,"Drama,Horror,Mystery",nm2035118,nm2309517
tt5918982,6.5,103,"Horror,Mystery,Sci-Fi",nm0188722,nm2057859
tt5929754,6.8,105,Drama,nm0200452,nm4590837
tt5929776,8.2,96,"Documentary,News",nm0001770,nm0000138
tt5932728,7.2,124,"Biography,Drama,History",nm1731154,nm0000154
tt5935704,7.0,164,"Drama,History,Romance",nm0080220,nm2138653
tt5946128,7.4,151,"Drama,Romance",nm1903006,nm1017633
tt5952332,6.9,92,"Crime,Documentary","nm2060444,nm2770831",nm3244274
tt5956100,5.9,161,"Action,Adventure,Thriller","nm1804614,nm14212909",nm0006795
tt5962210,6.6,98,"Comedy,Drama",nm0818485,nm2201555
tt5968394,6.0,109,"Action,Horror,Sci-Fi",nm1012501,nm0000422
tt5970844,4.0,164,"Action,Adventure",nm1715502,nm0451148
tt5977276,6.3,108,"Drama,Romance,War",nm0448757,nm0461136
tt5982852,7.2,137,"Comedy,Drama",nm1378015,nm0474774
tt5989218,6.9,117,"Drama,Romance",nm1557594,nm1209966
tt5997666,5.1,143,"Comedy,Drama,Romance",nm1665004,nm0451321
tt6000478,6.5,122,"Crime,Drama,Thriller",nm0319659,nm0000243
tt6018306,6.9,125,"Comedy,Drama,War",nm0000500,nm0186505
tt6038600,1.2,120,"Drama,Thriller",nm0470374,nm1969331
tt6048922,7.0,91,"Action,Drama,History",nm0773689,nm0000158
tt6048930,5.4,96,"Comedy,Fantasy,Romance",nm1639277,nm0005541
tt6053438,7.1,113,"Drama,Mystery,Thriller",nm0001707,nm0000160
tt6060156,6.8,90,Comedy,nm1695278,nm1346713
tt6079516,6.8,98,"Crime,Drama,Horror",nm1726691,nm0000166
tt6079772,6.1,109,"Action,Thriller",nm0132709,nm0000474
tt6095472,6.4,97,"Action,Adventure,Animation","nm3006131,nm0723470",nm0837177
tt6105098,6.8,118,"Adventure,Animation,Drama",nm0269463,nm2255973
tt6107548,6.5,102,"Comedy,Drama",nm0304091,nm0000668
tt6108090,7.8,150,"Drama,Music",nm2378914,nm7621668
tt6108178,6.6,114,Drama,nm0133326,nm0001838
tt6111574,5.7,100,"Crime,Drama,Mystery",nm0942504,nm0010736
tt6116856,6.9,121,"Action,Thriller",nm3464186,nm3299397
tt6133130,7.0,108,"Biography,Drama,History",nm1286340,nm1812656
tt6133466,5.2,97,"Action,Horror,Sci-Fi",nm2618764,nm5002057
tt6139732,6.9,128,"Adventure,Comedy,Family",nm0005363,nm0000226
tt6141246,6.6,100,"Action,Adventure,Drama",nm2197777,nm0428065
tt6146586,7.4,130,"Action,Crime,Thriller",nm0821432,nm0000206
tt6148156,8.2,147,"Action,Crime,Drama","nm2566836,nm2575525,nm13732463",nm0534856
tt6155172,7.7,135,Drama,nm0190859,nm8611957
tt6160448,5.7,136,"Comedy,Drama,Horror",nm0000876,nm3485845
tt6182908,6.6,96,"Adventure,Animation,Comedy","nm0456732,nm1134222",nm1475594
tt6189022,6.4,121,"Action,Thriller",nm0006846,nm0124930
tt6195094,6.4,91,"Drama,Horror,Mystery",nm1052791,nm3706952
tt6199572,4.7,103,"Biography,Crime,Drama",nm2503633,nm0362766
tt6205872,6.0,108,"Action,Comedy,Crime",nm0506094,nm3747611
tt6212478,7.0,116,"Biography,Crime,Drama",nm1717925,nm9858131
tt6214928,6.2,102,"Crime,Drama,Horror",nm1991847,nm0005048
tt6217306,6.3,130,"Drama,Fantasy,Horror",nm2153088,nm1405398
tt6217926,6.3,141,"Drama,Musical,Romance",nm0136021,nm3485845
tt6218358,6.8,101,"Drama,Thriller",nm2160297,nm4110963
tt6246322,6.0,98,"Action,Crime,Horror",nm2140186,nm0002332
tt6257174,6.6,91,"Comedy,Drama",nm3034178,nm1631269
tt6259380,6.1,98,"Action,Crime,Drama",nm3728712,nm0558182
tt6264654,7.1,115,"Action,Adventure,Comedy",nm0506613,nm0005351
tt6264938,7.4,150,"Action,Drama,History",nm5326250,nm0474774
tt6265828,6.8,92,"Drama,Fantasy,Romance",nm1108007,nm0000729
tt6266538,7.2,132,"Biography,Comedy,Drama",nm0570912,nm0000288
tt6269368,6.5,109,"Crime,Drama,Mystery",nm1892658,nm0001518
tt6277462,5.5,167,"Action,Adventure,Fantasy",nm2209781,nm0000821
tt6285944,7.3,120,"Biography,Drama",nm1079776,nm1107001
tt6288124,6.8,114,"Biography,Comedy,Drama",nm0001814,nm0001618
tt6292852,6.7,113,"Drama,Mystery,Sci-Fi",nm3078140,nm0370015
tt6294822,7.2,116,"Biography,Drama,History",nm0000229,nm0000658
tt6304046,7.0,116,"Drama,Fantasy,Horror",nm1258686,nm4888033
tt6304162,7.6,127,Drama,nm1168657,nm3539159
tt6306064,6.6,96,"Action,Adventure,Biography",nm0466349,nm0940362
tt6316138,8.3,125,"Biography,Drama,History",nm8631915,nm1002038
tt6320628,7.4,129,"Action,Adventure,Comedy",nm1218281,nm4043618
tt6324278,7.0,97,"Adventure,Animation,Comedy","nm0191717,nm1392282",nm4032297
tt6333060,7.9,120,"Documentary,Sport",nm2406731,nm2406731
tt6334354,7.2,132,"Action,Adventure,Comedy",nm0348181,nm3053338
tt6341832,6.5,100,"Drama,Fantasy,Sci-Fi",nm0014960,nm0491259
tt6343314,7.1,130,"Action,Drama,Sport",nm4023702,nm0430107
tt6348138,6.7,93,"Adventure,Animation,Comedy",nm2752098,nm0413168
tt6359956,5.6,104,Comedy,"nm0524190,nm0601859",nm0005109
tt6394270,6.8,109,"Biography,Drama",nm0005366,nm0000234
tt6398184,7.4,122,"Drama,Romance",nm0257554,nm1304386
tt6402468,6.1,121,"Action,Adventure,Drama",nm0861826,nm3973870
tt6412452,7.3,133,"Comedy,Drama,Musical","nm0001053,nm0001054",nm0625789
tt6432466,6.7,111,"Comedy,Drama,Music",nm0688132,nm6044874
tt6436726,6.3,93,"Action,Drama,Thriller",nm2573530,nm0330687
tt6439020,6.4,119,"Comedy,Drama",nm0406334,nm2353862
tt6443346,6.3,125,"Action,Adventure,Fantasy",nm1429471,nm0425005
tt6450804,6.2,128,"Action,Adventure,Sci-Fi",nm1783265,nm0000157
tt6452574,7.6,155,"Biography,Comedy,Drama",nm0386246,nm1633541
tt6455162,5.7,143,"Comedy,Drama,Horror",nm0063357,nm0007102
tt6462958,6.5,116,"Comedy,Romance",nm3753276,nm0206359
tt6467266,7.4,110,"Adventure,Animation,Comedy","nm1134029,nm2888554",nm0000190
tt6472976,7.2,116,"Drama,Romance",nm1682573,nm4726634
tt6475714,5.2,103,"Action,Adventure,Fantasy",nm0027271,nm0000170
tt6476140,5.4,106,"Drama,Mystery,Thriller",nm1140275,nm0000190
tt6484982,7.6,106,"Comedy,Drama",nm3536895,nm3822770
tt6485666,7.5,172,"Action,Thriller",nm5961051,nm0897201
tt6491178,6.9,158,"Action,Crime,Drama",nm0951975,nm0000154
tt6499752,7.5,100,"Action,Sci-Fi,Thriller",nm1191481,nm1334869
tt6511932,5.5,95,Comedy,nm0005101,nm0000190
tt6513120,7.1,108,"Biography,Comedy,Drama",nm0580351,nm0425005
tt6513656,3.8,96,"Action,Crime,Mystery",nm1921345,nm0000230
tt6521876,5.6,105,"Action,Adventure,Comedy",nm0003620,nm0000725
tt6527426,5.2,164,"Comedy,Drama,Romance",nm2399862,nm0451321
tt6533240,5.9,98,"Action,Thriller",nm2006019,nm0147147
tt6535880,6.3,92,"Horror,Thriller","nm1399714,nm1456816",nm3775423
tt6543652,7.5,89,"Drama,Music,Romance",nm0667734,nm2251846
tt6565702,5.7,113,"Action,Adventure,Sci-Fi",nm1334526,nm0564215
tt6566576,6.2,107,"Drama,Horror,Mystery",nm4074404,nm2854112
tt6571548,7.1,125,"Crime,Drama",nm1023919,nm3841091
tt6587640,6.1,91,"Adventure,Animation,Comedy","nm0230666,nm1019583",nm0447695
tt6628102,8.0,188,Drama,nm0149196,nm9486622
tt6628394,7.1,141,"Crime,Drama,Mystery",nm1206844,nm0000313
tt6644200,7.5,90,"Drama,Horror,Sci-Fi",nm1024677,nm1289434
tt6654210,5.4,106,"Action,Sci-Fi,Thriller",nm0298807,nm0000242
tt6663582,6.0,117,"Action,Adventure,Comedy",nm2573005,nm0857620
tt6673612,5.6,101,"Adventure,Comedy,Family",nm0300866,nm0000375
tt6679794,6.9,121,"Action,Biography,Drama",nm0533284,nm1517976
tt6697582,7.0,125,"Comedy,Fantasy,Music",nm1738966,nm0948000
tt6708668,5.7,114,"Action,Adventure,Drama",nm3515833,nm0636426
tt6710474,7.9,139,"Action,Adventure,Comedy","nm3453283,nm3215397",nm0000706
tt6723592,7.3,150,"Action,Sci-Fi,Thriller",nm0634240,nm0913475
tt6738136,6.4,108,"Action,Drama,Horror",nm0267287,nm4436761
tt6742252,7.5,85,"Crime,Drama,Thriller",nm7546166,nm0147767
tt6751668,8.5,132,"Drama,Thriller",nm0094435,nm0814280
tt6768578,7.2,103,"Crime,Drama,Thriller",nm0308520,nm7535164
tt6772802,6.7,116,Drama,nm0000165,nm0010736
tt6772950,5.2,100,"Horror,Thriller",nm0905592,nm1423955
tt6781982,5.6,111,Comedy,nm0002700,nm0366389
tt6788942,7.6,130,"Comedy,Crime,Drama",nm5464371,nm8927531
tt6791096,5.6,110,"Comedy,Romance","nm0463359,nm0799050",nm2154960
tt6802308,5.3,94,"Biography,Drama,Thriller",nm0000142,nm7556035
tt6802400,5.3,110,Comedy,nm0108132,nm0000552
tt6803046,6.7,91,"Drama,Mystery,Sci-Fi",nm9451696,nm2811823
tt6806448,6.5,137,"Action,Adventure,Thriller",nm0500610,nm0425005
tt6820256,6.8,98,"Adventure,Drama",nm1020835,nm0586568
tt6821012,5.2,116,Comedy,nm0806912,nm0001191
tt6823148,6.7,131,"Biography,Drama,History",nm0000682,nm1812637
tt6823368,6.6,129,"Drama,Horror,Sci-Fi",nm0796117,nm0564215
tt6826438,7.6,129,"Action,Drama,History",nm0788855,nm1303433
tt6836936,5.0,170,"Action,Thriller",nm6682160,nm1659141
tt6850820,6.5,101,"Action,Thriller",nm0603628,nm0004950
tt6856242,6.3,131,"Action,Adventure,Thriller",nm0891216,nm0000146
tt6857112,6.8,116,"Horror,Mystery,Thriller",nm1443502,nm2143282
tt6857166,6.1,104,"Comedy,Drama,Romance",nm2250139,nm0000473
tt6857376,7.2,110,Drama,nm0001770,nm0005493
tt6865690,6.7,90,"Comedy,Drama",nm7214191,nm0000136
tt6878038,7.9,137,"Action,Drama,History",nm1922242,nm0814280
tt6878306,6.8,118,"Action,Adventure,Drama",nm0339030,nm0000158
tt6882604,6.4,109,"Drama,Mystery,Sci-Fi",nm2707210,nm3772243
tt6902332,5.6,108,"Action,Drama",nm0520749,nm0935395
tt6902676,6.3,98,"Action,Comedy,Crime",nm3950520,nm0705356
tt6908274,7.4,128,"Drama,Fantasy,Mystery",nm1079062,nm1246047
tt6910020,2.3,134,"Biography,Drama",nm0042768,nm0327404
tt6911608,6.6,114,"Comedy,Musical,Romance",nm0662530,nm4141252
tt6920084,5.2,107,"Action,Horror,Sci-Fi",nm1266897,nm2546012
tt6921996,6.2,89,"Action,Adventure,Comedy",nm1256143,nm0000100
tt6924650,6.7,138,"Action,Drama,History",nm0000386,nm4534098
tt6938828,6.9,111,"Biography,Drama,History",nm0773603,nm0000353
tt6966692,8.2,130,"Biography,Comedy,Drama",nm0268380,nm0001557
tt6967980,7.5,116,"Comedy,Romance",nm6436658,nm4731677
tt6977338,6.7,90,"Adventure,Comedy",nm1969144,nm5016878
tt6987770,6.0,87,"Comedy,Drama,Romance",nm0505741,nm0000213
tt6998518,6.5,121,"Action,Fantasy,Horror",nm0181903,nm0000115
tt7008872,6.9,115,"Biography,Drama",nm0249291,nm2348627
tt7014006,7.4,93,"Comedy,Drama",nm3102998,nm3220568
tt7019842,8.5,158,"Drama,Romance",nm4242320,nm4043111
tt7026672,6.4,97,"Drama,Fantasy,Romance",nm1302591,nm3886028
tt7040874,6.8,117,"Comedy,Crime,Mystery",nm0082450,nm0447695
tt7043012,5.7,113,"Horror,Mystery,Thriller",nm0319659,nm0350453
tt7057496,7.4,108,"Mystery,Thriller",nm1203013,nm0453452
tt7060344,8.3,170,"Action,Crime,Drama",nm6442107,nm3684167
tt7069210,6.3,112,"Horror,Mystery,Thriller",nm1980431,nm0933940
tt7097896,5.9,97,"Action,Sci-Fi,Thriller",nm0785227,nm0362766
tt7098658,7.7,138,"Action,Drama,Thriller",nm1126068,nm1017633
tt7125860,7.1,119,"Drama,Romance",nm1503575,nm8460487
tt7126948,5.4,151,"Action,Adventure,Fantasy",nm0420941,nm2933757
tt7131622,7.6,161,"Comedy,Drama",nm0000233,nm0000138
tt7137380,6.2,121,"Action,Crime,Drama",nm0476201,nm0000173
tt7139936,6.5,92,"Comedy,Romance",nm0000095,nm3154303
tt7144666,6.9,103,"Horror,Thriller",nm0220600,nm9296746
tt7146812,7.4,102,"Adventure,Animation,Comedy",nm0768959,nm4043618
tt7149730,6.2,93,"Action,Crime,Mystery",nm3774632,nm0182666
tt7153766,6.4,98,"Drama,Horror,Mystery",nm0001752,nm2946516
tt7170950,6.1,98,"Comedy,Drama",nm1601643,nm0068338
tt7212726,5.5,158,"Action,Crime,Drama",nm1460159,nm3828984
tt7212754,7.6,150,"Action,Comedy,Crime",nm1397301,nm2690647
tt7214762,7.6,94,Documentary,nm0807687,nm0000120
tt7214954,6.4,105,"Adventure,Animation,Comedy","nm0391996,nm3371961",nm8405300
tt7218518,7.9,140,"Comedy,Drama",nm2669564,nm0474774
tt7221896,1.0,100,Comedy,nm9107963,nm7835997
tt7242142,7.4,95,"Comedy,Crime,Drama",nm2788015,nm4377526
tt7255568,2.1,146,"Action,Comedy,Drama",nm1159647,nm5899377
tt7268738,7.8,158,"Action,Comedy,Drama",nm7243877,nm5732707
tt7280898,6.8,143,"Crime,Drama,History",nm0339030,nm0509264
tt7282468,7.5,148,"Drama,Mystery,Thriller",nm0496969,nm2584860
tt7286456,8.4,122,"Crime,Drama,Thriller",nm0680846,nm0001618
tt7286916,8.1,100,"Biography,Documentary,Sport","nm1355731,nm2050348",nm10150958
tt7294534,8.0,182,"Action,Drama,Romance",nm9227039,nm4797922
tt7315484,5.3,90,"Drama,Horror,Sci-Fi",nm0502954,nm0001804
tt7322224,7.4,147,"Comedy,Drama",nm1128037,nm7312850
tt7329656,5.0,90,"Adventure,Drama,Horror",nm1266897,nm4563869
tt7339248,6.6,104,"Action,Comedy,Crime",nm2720681,nm0251986
tt7347846,6.0,108,"Drama,Horror,Mystery","nm3868633,nm1072411",nm2142336
tt7349662,7.5,135,"Biography,Comedy,Crime",nm0000490,nm0913475
tt7349950,6.5,169,"Drama,Fantasy,Horror",nm0615592,nm1567113
tt7363104,7.1,133,"Action,Crime,Drama",nm2366197,nm4651098
tt7374948,6.8,101,"Comedy,Romance",nm0451274,nm4399227
tt7390646,6.4,108,"Action,Thriller",nm1938064,nm0365140
tt7392212,8.2,170,"Action,Drama",nm1335875,nm2776304
tt7395114,7.1,138,"Crime,Drama,Thriller",nm1290515,nm0803889
tt7401588,7.3,118,"Comedy,Drama",nm1890845,nm0000242
tt7405458,7.4,126,"Comedy,Drama",nm0286975,nm0000158
tt7424200,6.7,84,"Action,Adventure,Animation","nm1739338,nm5715866",nm0996651
tt7430722,6.5,154,"Action,Adventure,Thriller",nm1893457,nm0004335
tt7431594,1.9,160,"Action,Crime,Thriller",nm1150656,nm0438463
tt7451284,5.6,85,"Action,Animation,Sci-Fi",nm2459558,nm0945290
tt7455754,7.8,86,Documentary,nm2694309,nm3757955
tt7456310,6.6,118,"Action,Thriller",nm0000108,nm7712734
tt7466810,8.8,164,"Adventure,Comedy,Drama",nm7882203,nm5756214
tt7475578,6.8,130,"Biography,Drama,History",nm2275000,nm1126657
tt7485048,7.9,154,"Biography,Drama",nm2134474,nm0004335
tt7488208,6.3,95,"Adventure,Animation,Comedy","nm0443855,nm0434969",nm0443855
tt7504726,6.7,100,"Adventure,Drama,Family",nm0761498,nm0000148
tt7504818,7.0,107,"Adventure,Animation,Comedy","nm0809877,nm2190815,nm3185614",nm6244013
tt7518786,7.5,162,"Biography,Drama,History",nm1203138,nm3828984
tt7533152,7.6,113,"Biography,Drama,History",nm0252230,nm0252230
tt7545524,6.7,103,Drama,nm0373282,nm0000210
tt7547410,6.1,102,"Action,Adventure,Comedy",nm0090386,nm5097044
tt7549996,6.8,118,"Biography,Drama,Music",nm3734458,nm0000250
tt7550000,6.0,113,"Action,Crime,Sci-Fi","nm1160962,nm1413364",nm0004937
tt7550014,6.1,95,"Drama,Mystery,Thriller",nm2010936,nm10023988
tt7556122,6.6,125,"Action,Thriller",nm0697656,nm0000234
tt7557108,6.7,84,"Drama,Horror,Mystery",nm3819217,nm6077056
tt7581902,7.1,138,"Comedy,Romance",nm3060331,nm4449711
tt7605074,5.9,125,"Action,Adventure,Sci-Fi",nm4914792,nm0943104
tt7608028,3.3,94,"Horror,Thriller","nm2460402,nm5547881",nm1910255
tt7608418,5.8,92,"Comedy,Family,Romance",nm0005618,nm0570860
tt7618184,7.2,140,Drama,nm1025280,nm3966456
tt7634968,5.3,117,"Comedy,Fantasy,Romance",nm0788202,nm0378245
tt7638348,6.8,100,"Action,Adventure,Comedy",nm0138620,nm0342029
tt7642818,7.7,124,Comedy,nm1560896,nm1085525
tt7653254,7.9,137,"Drama,Romance",nm0000876,nm3485845
tt7657566,6.3,127,"Crime,Drama,Mystery",nm0000110,nm5290643
tt7664504,7.6,96,"Biography,Documentary,Drama",nm2268736,nm5953898
tt7668842,2.0,110,Comedy,nm0149131,nm9442261
tt7668870,7.6,102,"Drama,Mystery,Thriller",nm3792134,nm0158626
tt7671064,6.8,104,"Comedy,Drama",nm2375463,nm3255459
tt7681902,8.3,95,"Biography,Documentary",nm1365879,nm0736872
tt7711170,6.2,98,"Drama,Horror,Mystery",nm0404882,nm2663082
tt7713068,6.0,109,"Action,Comedy,Crime",nm4014166,nm3053338
tt7715202,6.7,163,"Action,Drama",nm1436693,nm0897201
tt7721800,4.7,150,"Action,Comedy,Drama",nm1804614,nm0006795
tt7725596,7.9,124,"Comedy,Drama",nm2279430,nm4731677
tt7734218,6.2,93,"Action,Comedy,Crime",nm0236226,nm1176985
tt7737528,6.2,106,"Action,Adventure,Crime",nm1031639,nm0935541
tt7737786,6.4,119,"Action,Thriller",nm0006846,nm0124930
tt7740496,7.0,150,"Crime,Drama,Thriller",nm0868219,nm0177896
tt7740510,5.9,99,"Drama,Horror,Mystery",nm0178376,nm0005392
tt7748244,7.6,107,"Action,Comedy,Crime",nm1778124,nm1488529
tt7752126,6.1,90,"Drama,Horror,Mystery",nm0946521,nm0006969
tt7772580,6.2,90,"Drama,Horror,Music",nm0791672,nm12477703
tt7772582,7.4,101,Drama,nm2151374,nm10620978
tt7775622,8.1,100,"Adventure,Documentary,Sport","nm3011011,nm1888091",nm3658958
tt7784604,7.3,127,"Drama,Horror,Mystery",nm4170048,nm0001057
tt7798604,6.1,126,"Adventure,Comedy,Family",nm0484907,nm8091769
tt7798634,6.8,95,"Action,Comedy,Horror","nm2419470,nm2366012",nm3034977
tt7825208,7.1,155,"Action,Drama,History",nm0609944,nm1179580
tt7838252,8.2,156,"Action,Crime,Drama",nm6073824,nm5232139
tt7846844,6.6,123,"Action,Adventure,Crime",nm0102873,nm5611121
tt7886848,1.2,133,"Action,Drama",nm0080315,nm1017633
tt7888964,7.4,92,"Action,Crime,Drama",nm5820154,nm0644022
tt7905466,8.2,99,"Documentary,History,War",nm0001392,nm11924371
tt7914416,7.6,96,"Comedy,Drama,Horror",nm4940051,nm9576872
tt7939766,6.6,134,"Drama,Thriller",nm0442109,nm0687146
tt7946422,6.3,100,"Adventure,Drama,Sci-Fi","nm4938950,nm4777635",nm7393303
tt7958736,5.6,99,"Horror,Mystery,Thriller",nm0853238,nm0818055
tt7959026,7.0,116,"Crime,Drama,Thriller",nm0000142,nm0000142
tt7961060,7.7,100,"Action,Adventure,Animation",nm0619110,nm0637586
tt7975244,6.7,123,"Action,Adventure,Comedy",nm0440458,nm0425005
tt7979580,7.6,114,"Adventure,Animation,Comedy","nm5106831,nm6676487",nm3434305
tt7984734,7.4,109,"Drama,Fantasy,Mystery",nm3211470,nm1500155
tt7984766,7.3,140,"Biography,Drama,History",nm2391575,nm6077951
tt7985648,6.1,156,"Action,Drama,History",nm0766112,nm1586095
tt7985704,6.4,114,"Action,Comedy,Thriller",nm0005363,nm0005458
tt7991608,6.3,118,"Action,Comedy,Thriller",nm1098493,nm0425005
tt8009428,7.3,117,"Comedy,Drama,Sport",nm1476102,nm0001191
tt8041270,5.6,147,"Action,Adventure,Sci-Fi",nm1119880,nm0695435
tt8075192,7.9,121,"Crime,Drama,Thriller",nm0466153,nm1410940
tt8075260,6.1,92,"Comedy,Romance",nm3066492,nm1752221
tt8079248,6.8,116,"Comedy,Fantasy,Music",nm0000965,nm2797744
tt8093700,6.8,135,"Action,Drama,History",nm0697656,nm0205626
tt8096832,6.2,111,"Adventure,Comedy,Family",nm0063769,nm1935086
tt8097030,7.0,100,"Adventure,Animation,Comedy",nm7626019,nm8823152
tt8106534,6.1,128,"Action,Thriller",nm0000881,nm0005351
tt8108198,8.2,139,"Crime,Mystery,Thriller",nm1437189,nm0007102
tt8108202,7.5,128,"Comedy,Horror",nm3603873,nm14022766
tt8108268,8.1,134,"Drama,Mystery,Thriller",nm1892252,nm1284108
tt8108274,7.5,135,"Action,Biography,Drama",nm3819854,nm0222426
tt8110232,6.3,120,"Crime,Drama",nm0851930,nm0005273
tt8110330,8.4,101,"Comedy,Drama,Romance",nm2535507,nm3818286
tt8110640,6.2,115,"Action,Crime,Mystery",nm0585344,nm2933542
tt8110652,6.2,94,"Comedy,Horror,Thriller",nm0717603,nm3964350
tt8114980,5.5,88,"Action,Comedy,Horror",nm0507425,nm0000115
tt8115900,6.8,100,"Adventure,Animation,Comedy",nm2010048,nm0005377
tt8130968,7.8,118,"Crime,Drama,Mystery",nm1223910,nm0000821
tt8143990,6.4,104,"Comedy,Crime,Drama",nm0432380,nm0420955
tt8151874,7.2,94,Drama,nm2776774,nm0479471
tt8155288,6.2,100,"Comedy,Horror,Mystery",nm0484907,nm1557329
tt8169446,5.4,103,"Adventure,Comedy,Drama",nm0688132,nm0688132
tt8178634,7.9,187,"Action,Drama",nm1442514,nm1694524
tt8179388,5.2,98,"Action,Adventure,Comedy",nm0629334,nm5375420
tt8201170,5.8,89,"Comedy,Romance",nm0625245,nm3170207
tt8201852,5.4,93,"Horror,Thriller",nm0462895,nm0000102
tt8206668,7.1,108,"Biography,Comedy,Crime",nm8083973,nm0413168
tt8228288,7.0,94,"Horror,Sci-Fi,Thriller",nm2008067,nm1293644
tt8236336,7.2,119,"Biography,Crime,Drama",nm1994243,nm3485845
tt8239946,8.2,104,"Drama,Fantasy,Horror","nm9751348,nm1628153,nm4205110",nm3630374
tt8242084,6.3,99,"Action,Comedy",nm0781842,nm1176985
tt8244784,6.5,90,"Action,Horror,Thriller",nm0957505,nm2365811
tt8266310,6.9,118,"Comedy,Drama,Music",nm0149446,nm7811397
tt8267604,8.4,126,Drama,nm1701024,nm9862858
tt8291224,8.2,138,"Action,Drama,History",nm2336554,nm5817249
tt8291806,7.5,113,Drama,nm0000264,nm0000104
tt8332922,7.2,97,"Drama,Horror,Sci-Fi",nm1024677,nm1289434
tt8350360,5.9,106,"Horror,Mystery,Thriller",nm2477891,nm0267812
tt8356942,5.5,122,"Action,Thriller",nm1334526,nm1567113
tt8359816,7.6,101,Drama,nm0516360,nm1106944
tt8359848,6.9,97,"Drama,Horror,Music",nm0637615,nm1154749
tt8361028,5.9,94,"Drama,Horror,Mystery",nm3771823,nm5483400
tt8364368,6.1,87,"Action,Adventure,Horror",nm0014960,nm2546012
tt8367814,7.8,113,"Action,Comedy,Crime",nm0005363,nm0000190
tt8368406,5.8,97,"Horror,Mystery,Sci-Fi",nm2705923,nm1782299
tt8368408,6.0,114,"Action,Crime,Thriller",nm4142927,nm2394794
tt8368512,7.2,112,"Drama,History,Thriller",nm4315078,nm1212722
tt8372298,6.5,94,"Drama,Thriller",nm3275420,nm2247245
tt8385148,6.1,100,"Action,Comedy,Crime",nm0400850,nm0005351
tt8385474,7.4,109,"Adventure,Comedy,Drama",nm0541562,nm1265802
tt8404256,5.4,121,"Action,Adventure,Crime",nm0777881,nm6525901
tt8404614,7.6,125,"Biography,Comedy,Drama",nm0576987,nm0000596
tt8426926,4.7,178,"Action,Adventure,Drama",nm1633551,nm1633541
tt8485364,6.0,100,"Drama,Fantasy,Horror",nm1466691,nm1385871
tt8503618,8.3,160,"Biography,Drama,History",nm2371802,nm0592135
tt8504014,6.8,134,"Comedy,Drama","nm14268772,nm14268771,nm3262433",nm0474774
tt8508734,6.5,93,"Drama,Horror,Thriller",nm3676311,nm5444837
tt8521876,5.7,86,"Comedy,Family",nm0037708,nm0004950
tt8522006,6.6,102,Drama,nm0245112,nm0829576
tt8526872,7.2,118,"Biography,Comedy,Drama",nm0108132,nm0000552
tt8544498,6.7,108,"Drama,Sport",nm0640334,nm0000255
tt8579674,8.2,119,"Action,Drama,War",nm0005222,nm2835616
tt8580274,6.5,123,"Comedy,Musical",nm0229694,nm0002071
tt8613070,8.1,122,"Drama,Romance",nm1780037,nm4374524
tt8623904,6.5,103,"Comedy,Drama,Fantasy",nm0082450,nm10916154
tt8629748,6.2,111,"Action,Comedy,Crime",nm0000916,nm0000242
tt8633462,8.0,101,"Drama,History,War",nm1120092,nm1655668
tt8633478,6.7,90,"Mystery,Thriller",nm3792134,nm0005299
tt8637428,7.5,100,"Comedy,Drama",nm2304675,nm10289762
tt8652728,7.5,135,"Drama,Romance,Sport",nm4099092,nm5347988
tt8663516,5.7,90,"Drama,Horror,Sci-Fi",nm2209002,nm0001513
