tconst,averageRating,numVotes,runtimeMinutes,genres,directors,writers,actor
tt4779682,5.6,176137,113,"Action,Horror,Sci-Fi",nm0005509,"nm1212988,nm0388377,nm0388375,nm0022709",nm0005458
tt4781612,6.5,47623,109,"Biography,Crime,Drama",nm2495732,"nm4507295,nm0510907,nm2495732",nm0705356
tt4786282,6.3,133700,81,"Horror,Mystery",nm2497546,"nm2104063,nm2497546",nm1954240
tt4799050,5.2,53562,101,Comedy,nm3622659,"nm3622659,nm3625953",nm0424060
tt4799066,6.6,32999,91,"Drama,Romance",nm1228976,"nm1309354,nm5560393",nm2254074
tt4815122,6.2,38047,87,"Action,Adventure,Mystery","nm3246780,nm3244731",nm3246780,nm0565823
tt4824302,5.6,38025,118,"Comedy,Drama,Romance",nm0005190,"nm0462525,nm0908024,nm0385726,nm7427876,nm0005190",nm0000098
tt4827558,5.8,37593,113,"Adventure,Drama,Horror",nm0219136,"nm0219136,nm0267288,nm3563262,nm0514817,nm7429362",nm1500155
tt4832640,7.0,48342,170,"Action,Drama,Sport",nm1804614,nm1804614,nm0006795
tt4846232,7.3,129184,102,"Crime,Drama,Thriller","nm1509478,nm1343394","nm2563482,nm1343394",nm1500155
tt4846340,7.8,238149,127,"Biography,Drama,History",nm0577647,"nm2284377,nm0577647,nm7446421",nm0378245
tt4849438,8.2,105480,167,"Action,Drama",nm1442514,"nm2353436,nm1442514,nm7448575,nm4488268,nm4157919,nm4191232,nm1523325",nm1659141
tt4853102,6.4,58723,76,"Action,Animation,Crime",nm0515005,"nm1568755,nm2082787,nm0004170,nm0277730,nm0600872",nm0175834
tt4857264,8.0,181129,106,"Crime,Drama,Mystery",nm1079062,"nm1079062,nm1516346",nm1832584
tt4877122,3.4,66586,86,"Adventure,Animation,Comedy",nm1902232,"nm1902232,nm0796928,nm0925234,nm0388971",nm2554352
tt4878482,6.5,35343,110,"Comedy,Drama",nm0281945,"nm0353929,nm7471342",nm4359664
tt4881806,6.1,324373,128,"Action,Adventure,Sci-Fi",nm1291105,"nm2081046,nm1119880,nm0000341",nm0695435
tt4884540,1.6,42902,85,"Action,Fantasy,Sci-Fi","nm2113026,nm1738420",nm1738420,nm1738420
tt4897822,7.5,25118,120,"Comedy,Documentary",nm0601619,nm0601619,nm0601619
tt4899370,7.1,24836,116,"Action,Biography,Drama",nm1363250,"nm0336861,nm1754239,nm0522645",nm0544718
tt4900716,7.7,27162,132,"Comedy,Drama,Family",nm2439708,"nm2439708,nm2567850,nm5337798",nm0438501
tt4901306,7.7,67474,96,"Comedy,Drama",nm0002645,"nm3798121,nm0182499,nm0002645,nm2601560,nm0712330",nm0061484
tt4912910,7.7,341425,147,"Action,Adventure,Thriller",nm0003160,"nm0312367,nm0003160",nm0000129
tt4913966,5.2,52519,93,"Horror,Mystery,Thriller",nm1980431,"nm5657522,nm3037068",nm0004802
tt4916630,7.6,70675,137,"Biography,Crime,Drama",nm2308774,"nm2308774,nm6150131,nm1555164",nm0430107
tt4925292,7.4,300470,94,"Comedy,Drama",nm1950086,nm1950086,nm1519680
tt4934950,8.1,36251,132,"Crime,Drama,Mystery",nm1126068,"nm0080235,nm2870301",nm0451234
tt4935334,5.9,20292,89,Horror,"nm1671066,nm2366012,nm1410159,nm2419470,nm1767139,nm2301412,nm4761826,nm2318753","nm2366012,nm1671066,nm2226741,nm1410159,nm1767139,nm1463759",nm2318753
tt4935372,6.4,20213,79,"Drama,Horror,Thriller",nm2015237,nm2015237,nm0256121
tt4943322,6.4,26129,106,"Drama,War",nm0747849,nm0830969,nm0401264
tt4954522,7.0,81875,99,"Drama,Horror",nm4469445,nm4469445,nm4469165
tt4964788,6.9,36079,133,"Crime,Drama,Mystery",nm1410815,nm1410815,nm0004851
tt4971344,6.9,66840,122,"Drama,Western",nm0002191,"nm0002191,nm0081179,nm3981109",nm0000604
tt4972582,7.3,512512,117,"Horror,Thriller",nm0796117,nm0796117,nm0564215
tt4975722,7.4,315663,111,Drama,nm1503575,"nm1503575,nm4144120",nm0991810
tt4981966,7.8,22911,164,"Action,Comedy,Drama",nm1653460,nm1653460,nm1421814
tt4983780,8.3,23595,147,"Action,Adventure,Sci-Fi",nm1862815,"nm1862815,nm5965104,nm13164073",nm1167656
tt4986098,4.8,32310,97,"Drama,Mystery,Romance",nm2569510,"nm2750446,nm3885069",nm0941777
tt4987556,8.4,20644,160,"Action,Crime,Thriller",nm1001345,"nm1001345,nm4338863,nm5394336,nm5253704",nm1865947
tt4995540,6.5,42684,131,"Biography,Drama",nm0815070,nm0815070,nm0000173
tt4995776,6.6,30555,129,"Drama,History,Thriller",nm1356268,nm1356268,nm2845104
tt4995790,7.1,71049,151,"Comedy,Drama",nm1128037,nm1128037,nm0051903
tt4998632,6.1,80363,136,"Action,Crime,Drama",nm0000881,"nm1776338,nm0612664,nm1099296",nm0350453
tt5001718,6.3,40378,96,"Drama,Romance",nm4907810,"nm0328987,nm7567554",nm3964350
tt5001754,5.9,40618,94,"Action,Thriller",nm0644204,"nm6198803,nm0638748",nm0597388
tt5013056,7.8,675485,106,"Action,Drama,History",nm0634240,nm0634240,nm7887725
tt5013984,2.5,21738,84,"Crime,Drama",nm3871585,nm2067924,nm5123156
tt5022702,6.6,142135,82,"Horror,Thriller",nm1093039,"nm1093039,nm2318089",nm0302330
tt5027774,8.1,520899,115,"Comedy,Crime,Drama",nm1732981,nm1732981,nm0000531
tt5028340,6.7,90624,130,"Adventure,Comedy,Family",nm0551128,"nm0871308,nm1341735,nm0551128,nm0217896",nm1289434
tt5033998,4.9,75792,118,"Action,Adventure,Comedy",nm0006969,"nm0006969,nm0818746,nm1430632,nm0324578,nm0730850",nm0829576
tt5034838,6.3,216660,113,"Action,Sci-Fi,Thriller",nm1417392,"nm0744429,nm1002424,nm1296461,nm3069408,nm1440919",nm0002907
tt5052448,7.7,631700,104,"Horror,Mystery,Thriller",nm1443502,nm1443502,nm2257207
tt5052474,7.1,154134,122,"Action,Crime,Drama",nm1356588,nm0792263,nm0001125
tt5057140,5.6,38591,125,"Action,Crime,Drama",nm1099918,"nm0086301,nm8838215",nm0942482
tt5073642,6.2,50873,111,"Horror,Mystery,Sci-Fi",nm0822582,"nm0522454,nm0822582,nm4214064",nm0000115
tt5074352,8.3,195513,161,"Action,Biography,Drama",nm4318159,"nm6328029,nm6328031,nm6328030,nm8661566,nm4318159",nm0451148
tt5078204,7.3,27405,118,"Comedy,Drama",nm0312315,"nm0220240,nm0312315,nm0331868,nm0753820,nm1761153,nm3457034,nm3898016",nm1082477
tt5080556,6.1,25506,148,"Action,Sci-Fi,Thriller",nm0788171,"nm3328122,nm9731217,nm0788171,nm1063072",nm14012331
tt5083738,7.5,206205,119,"Biography,Comedy,Drama",nm0487166,"nm7629302,nm1110111",nm1469236
tt5093026,7.2,78984,133,"Adventure,Biography,Crime",nm1840064,"nm3360706,nm0153508,nm0874308,nm0783913",nm0402271
tt5095030,7.0,418622,118,"Action,Adventure,Comedy",nm0715636,"nm0571344,nm1273099,nm0748620,nm3029372,nm2592245,nm0498278,nm1293367,nm0456158",nm0748620
tt5096470,5.5,21216,100,"Comedy,Romance",nm1918877,"nm1918877,nm0630666,nm4680629,nm5290484",nm3510471
tt5097410,6.3,24045,100,"Adventure,Comedy,Family",nm0492909,nm0492909,nm0447695
tt5104604,7.8,174777,101,"Adventure,Animation,Comedy",nm0027572,"nm0027572,nm0178910,nm0005403,nm1440081",nm0186505
tt5108870,5.2,133780,104,"Action,Adventure,Horror",nm1174251,"nm1948885,nm2332952",nm0001467
tt5109280,7.3,157414,107,"Action,Adventure,Animation","nm2320658,nm2788015,nm2128363,nm0727960","nm5945690,nm1004604,nm2128363,nm2320658,nm2788015,nm1195697,nm0727960,nm0920031",nm4511652
tt5109784,6.6,233262,121,"Drama,Horror,Mystery",nm0004716,nm0004716,nm2225369
tt5112578,6.6,24269,103,"Crime,Drama,Horror",nm2023590,"nm2049126,nm2431095",nm3338805
tt5113040,6.4,64468,86,"Adventure,Animation,Comedy","nm0719208,nm3646390","nm0528244,nm0202425,nm0666791",nm0652663
tt5113044,6.5,71561,87,"Adventure,Animation,Comedy","nm0049633,nm1556070,nm3646390","nm3821363,nm0528244",nm0136797
tt5116302,7.9,51251,113,"Adventure,Biography,Drama",nm0179697,nm0002368,nm0000353
tt5117670,6.6,44687,95,"Adventure,Comedy,Crime",nm0323239,"nm1464577,nm0323239,nm0693229",nm0179479
tt5121816,6.3,27791,102,"Horror,Thriller",nm0407067,"nm0346277,nm0407067",nm0840754
tt5140878,6.5,139412,109,"Horror,Mystery,Thriller",nm2497546,nm2477891,nm0001439
tt5144174,6.8,28712,117,"Crime,Drama,Mystery",nm0175352,"nm0187912,nm0175352,nm7681091,nm1787259",nm0051509
tt5155780,6.2,35463,102,"Drama,Romance,Sci-Fi",nm1660595,"nm1660595,nm1645301",nm0000602
tt5164214,6.3,226497,110,"Action,Comedy,Crime",nm0002657,"nm0002657,nm6035700,nm0425138,nm0751207",nm0000113
tt5164432,7.5,118289,110,"Comedy,Drama,Romance",nm0075528,"nm7698350,nm0074165,nm4170842",nm3538718
tt5165344,7.0,27381,148,"Crime,Drama,Thriller",nm4819186,nm8254778,nm0474774
tt5168192,7.8,61632,100,Drama,nm0516360,nm0491956,nm0424302
tt5177088,6.1,49118,115,"Action,Crime,Drama",nm1793079,"nm5409198,nm2297183,nm1951398,nm1793079,nm1140275",nm2946516
tt5186714,7.7,61984,124,"Drama,Thriller",nm1410815,nm1410815,nm1486911
tt5198068,8.0,34435,103,"Action,Adventure,Animation","nm1119079,nm2075487","nm3822528,nm1119079,nm2075487,nm0165995",nm4835867
tt5206260,6.3,20015,90,"Adventure,Animation,Comedy","nm2329165,nm1448881,nm2578418","nm2329165,nm5313092,nm0523342",nm0287182
tt5208252,6.6,44673,122,"Biography,Drama,History",nm0919363,nm7736820,nm1209966
tt5215952,7.4,72350,156,"Drama,Horror,Mystery",nm2947553,nm2947553,nm0475165
tt5220122,6.3,77631,97,"Adventure,Animation,Comedy",nm0850733,"nm0850733,nm0567112",nm0001191
tt5221584,7.4,20193,146,Drama,nm2207625,nm2207625,nm0000968
tt5246700,5.0,55124,113,"Action,Drama,Horror",nm1270033,nm4943950,nm3772243
tt5247022,7.3,84296,118,"Comedy,Drama,Romance",nm0000464,"nm0000464,nm0931937,nm3143010",nm3485845
tt5275892,8.9,20412,467,"Biography,Crime,Documentary",nm1554601,doc,nm0000717
tt5286444,7.6,23155,122,"Biography,Drama,Thriller",nm0534879,"nm6319218,nm2016161",nm2128238
tt5294518,5.8,37881,98,"Drama,Horror,Mystery",nm1164602,"nm3616958,nm1968372,nm3915456",nm6339026
tt5294550,6.8,87281,132,"Biography,Crime,Drama",nm0000631,"nm0769227,nm0669301",nm0931329
tt5301662,7.3,25164,118,"Biography,Crime,Drama",nm0399737,"nm7817658,nm1105617",nm1569276
tt5304992,6.5,57339,105,"Comedy,Romance",nm0768957,nm4199289,nm3614913
tt5308322,6.6,149189,96,"Comedy,Horror,Mystery",nm0484907,nm1245146,nm1557329
tt5311514,8.4,279445,106,"Animation,Drama,Fantasy",nm1396121,"nm1396121,nm1038805",nm1126340
tt5311542,7.7,23027,189,"Biography,Drama,Romance",nm0003697,nm0003697,nm0771713
tt5315210,6.1,28365,107,"Action,Crime,Drama",nm0283816,"nm1891775,nm6177805",nm0005049
tt5315212,5.5,39780,111,"Comedy,Drama",nm1420377,"nm3689973,nm2435600,nm1601147",nm2313103
tt5316540,5.7,25727,94,"Action,Drama,Thriller",nm2351920,"nm2351920,nm2374886",nm0636426
tt5322012,5.0,21535,90,"Drama,Fantasy,Horror",nm0502954,nm3011547,nm1428821
tt5323662,8.1,87130,130,"Animation,Drama",nm2210720,"nm7835741,nm1027089,nm2116827",nm0997115
tt5354160,9.0,27409,147,"Crime,Mystery,Thriller",nm2755490,"nm7861816,nm7861817,nm7861818",nm4413266
tt5360952,5.1,21404,103,"Action,Adventure,Crime",nm0003418,"nm0934698,nm1144003,nm0277759,nm0204313",nm1527905
tt5362988,7.7,259711,107,"Crime,Drama,Mystery",nm0792263,nm0792263,nm0647634
tt5363618,7.7,134700,120,"Drama,Music",nm2942187,"nm2942187,nm3473150,nm0161834",nm1981893
tt5390504,7.3,54306,143,"Crime,Drama,History",nm0000941,nm1676793,nm3915784
tt5397194,6.1,46118,100,"Crime,Mystery,Sci-Fi",nm0629272,nm0629272,nm0654110
tt5431890,7.3,49860,112,"Biography,Crime,Drama",nm0004303,"nm0077135,nm0077052,nm0004303,nm7897854,nm9667655",nm0461136
tt5433138,5.2,139189,143,"Action,Crime,Thriller",nm0510912,"nm0143403,nm0510912,nm2073574,nm0860155",nm0004874
tt5437928,6.7,24815,111,"Biography,Drama,History",nm0922903,"nm0322144,nm0922903,nm0501947",nm0461136
tt5439796,7.0,154216,118,"Action,Comedy,Crime",nm0001752,nm0039583,nm1475594
tt5440700,7.3,21352,157,"Action,Crime,Thriller",nm5961051,"nm5961051,nm8024751,nm5253704",nm0897201
tt5442430,6.6,237420,104,"Horror,Sci-Fi,Thriller",nm1174251,"nm1014201,nm1116660",nm0350453
tt5460276,7.1,27786,139,"Action,Crime,Drama",nm0348495,"nm1300956,nm7936378,nm8661566",nm0004335
tt5461944,7.6,66361,123,"Action,Drama,History",nm2285536,"nm0171722,nm2285536",nm2353862
tt5462326,5.5,25094,86,"Comedy,Horror,Thriller",nm0962729,nm0962729,nm0000115
tt5462602,7.5,138531,120,"Comedy,Drama,Romance",nm0795290,"nm5077137,nm3529685",nm3529685
tt5463162,7.7,597472,119,"Action,Adventure,Comedy",nm0500610,"nm1014201,nm1116660,nm0005351,nm0509580,nm1436760",nm0005351
tt5478478,7.2,88915,134,"Drama,Western",nm0178376,"nm0178376,nm0829329",nm0791864
tt5500218,5.7,48967,102,"Action,Drama,Fantasy",nm1170339,nm0776885,nm0000230
tt5501104,7.0,31807,110,"Crime,Drama,Fantasy",nm4389150,"nm0512137,nm4389150,nm3063074",nm2514156
tt5503686,6.3,103059,110,"Comedy,Crime,Drama",nm1032521,"nm1032521,nm5658722",nm2090422
tt5516328,6.4,35386,98,"Drama,Horror","nm0246037,nm0638762","nm0246037,nm0638762",nm3890987
tt5519340,6.3,193579,117,"Action,Fantasy,Thriller",nm0043742,nm0484840,nm0000226
tt5523010,5.6,35180,99,"Adventure,Family,Fantasy","nm0002120,nm0002653","nm2060755,nm0006782,nm0677535",nm3237775
tt5536610,7.2,20580,123,"Comedy,Drama",nm0420982,nm0420982,nm1063517
tt5536736,6.9,51367,112,"Comedy,Drama",nm0000876,nm0000876,nm0001191
tt5541240,6.8,51560,107,Drama,nm0637497,nm0637497,nm2796058
tt5541848,7.2,29806,97,Documentary,"nm6057112,nm5986857","nm6057112,nm5986857",nm6057112
tt5562070,7.2,29079,98,"Adventure,Animation,Comedy",nm2282774,"nm2282774,nm4540305",nm4136296
tt5563334,6.7,44035,109,"Crime,Drama,Mystery",nm0174374,"nm8006852,nm0368774",nm0000545
tt5571734,8.1,46199,136,"Crime,Drama,Thriller",nm2287772,"nm1999473,nm2287772,nm1937760",nm0000821
tt5580036,7.5,224804,119,"Biography,Comedy,Drama",nm0318916,nm0737216,nm3053338
tt5580266,7.5,37728,133,"Crime,Drama",nm0863387,"nm0920108,nm8021571",nm3964350
tt5580390,7.3,429408,123,"Drama,Fantasy,Romance",nm0868219,"nm0868219,nm0961827",nm1020089
tt5592248,6.3,59074,93,"Drama,Thriller,War",nm0001068,"nm0001068,nm0191580,nm0540816,nm0436894",nm0000173
tt5595168,6.7,22306,110,"Action,Adventure,Animation",nm1481959,"nm2048769,nm1081992,nm3887796,nm0756983",nm0666739
tt5606664,7.3,199522,152,"Drama,Fantasy,Horror",nm1093039,"nm1093039,nm0000175",nm0000191
tt5607028,5.3,20695,135,"Action,Adventure,Fantasy",nm1216495,"nm2086079,nm1216495,nm3620555,nm4321342",nm2425074
tt5607096,6.6,23501,97,"Comedy,Drama,Music",nm0673400,"nm3077617,nm0852591,nm0420982,nm0394984",nm1483369
tt5607714,7.5,28564,116,"Drama,Fantasy,Mystery",nm0258221,nm0258221,nm3730253
tt5610554,6.9,60723,95,"Comedy,Drama,Mystery",nm0718646,nm1959505,nm0000234
tt5613484,7.3,69611,85,"Comedy,Drama",nm1706767,nm1706767,nm6129779
tt5619332,5.6,38003,105,Comedy,nm1229520,"nm0565250,nm1229520",nm0565250
tt5635086,7.6,32560,104,"Drama,Romance",nm0497274,nm0497274,nm4853066
tt5638642,6.3,106325,94,"Horror,Mystery,Thriller",nm1410159,"nm3620967,nm8072788",nm1245863
tt5639354,7.2,26368,104,Drama,nm0133326,"nm0133326,nm1752036",nm6061529
tt5640450,6.3,40224,88,"Action,Sci-Fi,Thriller",nm0254660,nm0254660,nm2064412
tt5649108,6.6,44598,92,"Comedy,Crime,Drama",nm8083973,nm8083973,nm4972453
tt5649144,7.6,118706,111,Drama,nm0048918,"nm0048918,nm2022341",nm7737419
tt5657846,6.0,77171,100,Comedy,nm1890845,"nm1890845,nm1898234,nm0122602",nm0002071
tt5657856,7.1,70078,132,"Action,Crime,Drama",nm0951975,nm0951975,nm0000681
tt5664636,5.6,22091,90,"Adventure,Comedy,Fantasy",nm1847738,"nm1464577,nm0501359,nm0830419",nm1018488
tt5666304,5.8,23984,90,"Comedy,Romance",nm1337885,"nm0090504,nm1337885",nm1555340
tt5670152,5.9,20857,96,"Action,Thriller",nm1938064,nm1938064,nm5159424
tt5688932,6.9,82902,112,"Comedy,Drama,Fantasy",nm1108556,nm1108556,nm3147751
tt5690360,3.2,35617,93,"Horror,Mystery,Thriller",nm1234893,"nm0083547,nm6881486",nm1428821
tt5691670,6.5,45431,139,"Crime,Drama,Mystery",nm1379002,nm1379002,nm1940449
tt5697572,2.8,52940,110,"Comedy,Drama,Family",nm0393799,"nm0355822,nm0393799,nm0515908,nm0253672",nm0179479
tt5700672,7.6,230661,118,"Action,Horror,Thriller",nm3613566,"nm6711056,nm3613566",nm1508003
tt5710514,6.9,60383,93,"Comedy,Crime,Drama",nm0086301,nm0086301,nm0001491
tt5715874,7.0,161834,121,"Drama,Horror,Mystery",nm0487166,"nm0487166,nm3328207",nm8467096
tt5716464,7.1,23463,118,"Biography,Drama,Romance",nm0785227,nm0629933,nm1940449
tt5719700,5.8,33407,97,"Comedy,Drama,Romance",nm0583654,nm0583654,nm0000702
tt5719748,6.2,71857,119,"Action,Comedy,Crime",nm0596407,"nm2737558,nm0007344",nm0000553
tt5723272,7.1,34117,106,"Crime,Drama,Thriller",nm0015359,"nm0015359,nm0006737",nm1485637
tt5723286,6.4,21350,82,"Action,Crime,Thriller",nm1423438,nm1423438,nm0342029
tt5726086,5.7,62916,103,"Horror,Mystery,Thriller",nm0733263,nm1191481,nm0005417
tt5726616,7.8,284166,132,"Drama,Romance",nm0345174,"nm0412465,nm6056595",nm3154303
tt5727208,7.4,292524,135,"Crime,Drama,Thriller","nm1509478,nm1343394","nm2563482,nm1343394,nm1509478",nm0001191
tt5727282,6.9,32948,107,"Biography,Drama,Sport",nm2178458,nm2585445,nm0345695
tt5734576,5.2,24015,86,"Horror,Mystery,Thriller",nm1082611,nm0797321,nm3762213
tt5742374,6.7,122143,89,"Crime,Drama",nm0708903,"nm0708903,nm0024718",nm0001618
tt5748448,6.2,33833,107,"Action,Thriller",nm0138620,"nm4007981,nm0138620,nm0931251",nm0124930
tt5758778,5.8,125751,102,"Action,Adventure,Thriller",nm1098493,nm1098493,nm0425005
tt5764096,7.8,30192,132,"Comedy,Drama",nm1062080,"nm9822757,nm1062080,nm3451648,nm6057371",nm0451234
tt5774060,5.8,86705,95,"Action,Horror,Sci-Fi",nm1827931,"nm3929259,nm3092414",nm0829576
tt5774450,6.7,42756,105,"Drama,Horror,Mystery","nm2379331,nm2377436,nm2375643","nm6233994,nm8186737",nm6311728
tt5776858,7.4,136830,130,"Drama,Romance",nm0000759,nm0000759,nm3043279
tt5783956,6.4,50951,97,"Comedy,Fantasy,Romance",nm1847738,nm4465847,nm2796745
tt5785170,7.1,22191,155,"Comedy,Drama,Romance",nm3109648,"nm7450290,nm6052646,nm3789785,nm5969139",nm0451600
tt5797184,6.8,39429,106,"Biography,Crime,Mystery",nm2381441,"nm2381441,nm10505382,nm9015500,nm0796960",nm0705356
tt5804038,7.9,22529,93,"Documentary,History",nm0669704,"nm0049924,nm0669704",nm0000168
tt5813916,8.2,108988,135,"Action,Drama,War",nm3809021,nm3809021,nm5384553
tt5814060,5.3,146025,96,"Horror,Mystery,Thriller",nm2379028,"nm2477891,nm1490123",nm0065007
tt5814534,6.8,51789,102,"Action,Adventure,Animation","nm2939767,nm0702863","nm1909378,nm1248357,nm0178589,nm1124448",nm3014031
tt5816682,6.8,36871,111,"Biography,Comedy,Drama",nm0001241,"nm0355822,nm3952658",nm0001132
tt5822564,5.6,21888,102,"Action,Crime,Drama",nm0075696,"nm0075696,nm8231176,nm7873490",nm0565250
tt5825380,6.2,29587,101,"Drama,Romance",nm0000095,nm0000095,nm0005493
tt5827916,7.4,25609,174,"Biography,Drama,Romance",nm0000517,nm0000517,nm0225944
tt5834262,6.1,55223,94,"Action,Crime,Drama",nm1510800,nm1510800,nm0000149
tt5834426,5.1,85823,130,"Action,Adventure,Sci-Fi",nm0000386,"nm0000386,nm0460057,nm3079735",nm0000932
tt5848272,7.0,167215,112,"Adventure,Animation,Comedy","nm1601882,nm0601781","nm1601882,nm0962596,nm0601781,nm0714114,nm2888684",nm0000604
tt5859238,7.3,24594,88,"Comedy,Drama",nm0002253,"nm1437606,nm1403599",nm0001765
tt5862312,6.2,43378,105,Horror,nm0687042,"nm0687042,nm3281140,nm3678448",nm8292247
tt5865326,6.3,52564,96,"Comedy,Crime,Drama",nm0001752,"nm7328716,nm1994243",nm0000198
tt5867314,6.2,32382,137,"Drama,Horror,Mystery",nm0697936,"nm0697936,nm2739533",nm0197647
tt5882970,3.9,20929,136,"Drama,War",nm1203138,"nm1203138,nm5151578,nm2286188",nm0006795
tt5884052,6.5,168409,104,"Action,Adventure,Comedy",nm1224299,"nm2021624,nm1658012,nm1224299,nm2081046,nm2270979,nm0846969,nm2242949,nm2095966,nm2298593",nm0005351
tt5884784,5.3,21327,90,"Horror,Thriller",nm1357855,nm0572352,nm1005514
tt5884796,6.5,43052,107,"Action,Adventure,Thriller",nm0724938,"nm5684500,nm0204731",nm0124930
tt5886046,6.4,127836,99,"Action,Adventure,Horror",nm0733263,"nm0776885,nm3481322",nm5347988
tt5886440,6.7,34161,110,"Adventure,Drama,Horror",nm1037221,nm1037221,nm1126657
tt5895028,8.2,36330,100,"Crime,Documentary,History",nm1148550,"nm2589786,nm1148550",nm7738489
tt5913798,4.1,20182,95,"Drama,Horror,Mystery",nm2035118,"nm2035118,nm11015372",nm2309517
tt5918982,6.5,39821,103,"Horror,Mystery,Sci-Fi",nm0188722,nm0188722,nm2057859
tt5929754,6.8,29876,105,Drama,nm0200452,"nm0200452,nm1443740,nm0285840",nm4590837
tt5929776,8.2,28240,96,"Documentary,News",nm0001770,nm0598531,nm0000138
tt5932728,7.2,47759,124,"Biography,Drama,History",nm1731154,"nm0464548,nm1731154,nm2278762,nm0000958",nm0000154
tt5935704,7.0,34192,164,"Drama,History,Romance",nm0080220,"nm1165501,nm0080220",nm2138653
tt5946128,7.4,41288,151,"Drama,Romance",nm1903006,"nm13597298,nm3613395,nm1903006",nm1017633
tt5952332,6.9,25301,92,"Crime,Documentary","nm2060444,nm2770831","nm1510517,nm2770831",nm3244274
tt5956100,5.9,30679,161,"Action,Adventure,Thriller","nm1804614,nm14212909","nm1305877,nm1804614,nm0159147,nm14331436",nm0006795
tt5962210,6.6,44986,98,"Comedy,Drama",nm0818485,"nm2434358,nm0818485",nm2201555
tt5968394,6.0,55465,109,"Action,Horror,Sci-Fi",nm1012501,"nm0066464,nm1012501",nm0000422
tt5970844,4.0,21329,164,"Action,Adventure",nm1715502,nm1715502,nm0451148
tt5977276,6.3,22151,108,"Drama,Romance,War",nm0448757,"nm1100123,nm3143608,nm0988986",nm0461136
tt5982852,7.2,26111,137,"Comedy,Drama",nm1378015,nm1378015,nm0474774
tt5989218,6.9,23002,117,"Drama,Romance",nm1557594,nm1557594,nm1209966
tt5997666,5.1,21561,143,"Comedy,Drama,Romance",nm1665004,nm1665004,nm0451321
tt6000478,6.5,40012,122,"Crime,Drama,Thriller",nm0319659,nm0319659,nm0000243
tt6018306,6.9,26619,125,"Comedy,Drama,War",nm0000500,"nm0000500,nm0690431",nm0186505
tt6038600,1.2,39797,120,"Drama,Thriller",nm0470374,"nm0470374,nm0529272,nm3752361,nm1992055",nm1969331
tt6048922,7.0,101618,91,"Action,Drama,History",nm0773689,"nm0000158,nm0286163",nm0000158
tt6048930,5.4,20567,96,"Comedy,Fantasy,Romance",nm1639277,"nm0023315,nm0461830,nm0461835,nm1326627,nm0005541",nm0005541
tt6053438,7.1,58839,113,"Drama,Mystery,Thriller",nm0001707,nm0001707,nm0000160
tt6060156,6.8,20368,90,Comedy,nm1695278,"nm0046494,nm1695278",nm1346713
tt6079516,6.8,54344,98,"Crime,Drama,Horror",nm1726691,nm1984458,nm0000166
tt6079772,6.1,34132,109,"Action,Thriller",nm0132709,nm0921013,nm0000474
tt6095472,6.4,31469,97,"Action,Adventure,Animation","nm3006131,nm0723470","nm0010004,nm0687937,nm1139293",nm0837177
tt6105098,6.8,251136,118,"Adventure,Animation,Drama",nm0269463,"nm0622288,nm0575293,nm0731271,nm0941314",nm2255973
tt6107548,6.5,39036,102,"Comedy,Drama",nm0304091,nm1411676,nm0000668
tt6108090,7.8,27511,150,"Drama,Music",nm2378914,nm2378914,nm7621668
